Date,Poll,QuestionNum,QuestionWord,Region,N,SurveyMethod,Likely.vs.All,Ease,Grade,National,Geo,SurveyNum,Topic
4/20/16,Public Policy Institute of California,33,"As the state implements the Local Control Funding Formula, do you think the academic achievement of English language learners and lower-income students will or will not improve?",California,1703,Phone,All,38.43,14.61,0,State,440,3
4/20/16,Public Policy Institute of California,34,Do you think it will improve a lot or somewhat?,California,1703,Phone,All,95.17,2.47,0,State,440,1
4/20/16,Public Policy Institute of California,35,"The Local Control Funding Formula requires school districts to seek input from parents in developing their accountability plans for how to allocate resources. Did your child's school or school district provide you with information about how to become involved, or not?",California,1703,Phone,All,46.53,11.99,0,State,440,3
4/20/16,Public Policy Institute of California,36,And were you involved in the development of your local school district's accountability plan?,California,1703,Phone,All,44.97,10.71,0,State,440,3
4/20/16,Public Policy Institute of California,37,What do you hope will be the highest grade level that your youngest child will achieve: some high school; high school graduate; two-year community college graduate or career technical training; four-year college graduate; or a graduate degree after college?,California,1703,Phone,All,61.41,6.31,0,State,440,3
4/20/16,Public Policy Institute of California,38,"On another topic, do you think that the state government should or should not fund voluntary preschool programs for all four-year-olds in California?",California,1703,Phone,All,47.39,12.36,0,State,440,3
4/20/16,Public Policy Institute of California,39,"The state is projected to have a budget surplus of several billion dollars. In general, how would you prefer to use this extra money? (1) Would you prefer to pay down state debt and build up the reserve [or] (2) would you prefer to use some of this money to increase funding for public preschool and early childhood education programs in California?",California,1703,Phone,All,60.32,9.98,0,State,440,3
4/20/16,Public Policy Institute of California,40,"How important is attending preschool to a student's success in kindergarten through grade 12 very important, somewhat important, not too important, or not at all important?",California,1703,Phone,All,35.3,15.04,0,State,440,2
4/20/16,Public Policy Institute of California,41,"How much of a problem is the quality of preschool education in California today? Is it a big problem, somewhat of a problem, or not much of a problem?",California,1703,Phone,All,63.76,7.97,0,State,440,3
4/20/16,Public Policy Institute of California,42,"How much of a problem is the affordability of preschool education in California today? Is it a big problem, somewhat of a problem, or not much of a problem?",California,1703,Phone,All,55.01,9.19,0,State,440,3
4/20/16,Public Policy Institute of California,43,"How concerned are you that children in lower-income areas are less likely than other children to be ready for kindergarten? Are you very concerned, somewhat concerned, not too concerned, or not at all concerned about this issue?",California,1703,Phone,All,62.3,9.17,0,State,440,2
4/20/16,Public Policy Institute of California,44,"Next, some people are registered to vote and others are not. Are you absolutely certain that you are registered to vote in California?",California,1703,Phone,All,62.75,7.36,0,State,440,6
4/20/16,Public Policy Institute of California,45,"Are you registered as a Democrat, a Republican, another party, or are you registered as a decline-to-state or independent voter?",California,1703,Phone,All,13.11,16.4,0,State,440,6
4/20/16,Public Policy Institute of California,46,Would you call yourself a strong Democrat or not a very strong Democrat?,California,1703,Phone,All,63.49,7.63,0,State,440,3
4/20/16,Public Policy Institute of California,47,Would you call yourself a strong Republican or not a very strong Republican?,California,1703,Phone,All,63.49,7.63,0,State,440,3
4/20/16,Public Policy Institute of California,48,Do you think of yourself as closer to the Republican Party or Democratic Party?,California,1703,Phone,All,47.6,10.1,0,State,440,6
4/20/16,Public Policy Institute of California,49,"Next, would you consider yourself to be politically: very liberal, somewhat liberal, middle-of-the-road, somewhat conservative, or very conservative?",California,1703,Phone,All,5,14.8,0,State,440,2
4/20/16,Public Policy Institute of California,50,"How closely are you following news about candidates for the 2016 presidential election very closely, fairly closely, not too closely, or not at all closely?",California,1703,Phone,All,46.1,13.04,0,State,440,4
4/20/16,Public Policy Institute of California,51,"Generally speaking, how much interest would you say you have in politics a great deal, a fair amount, only a little, or none?",California,1703,Phone,All,62.11,10.31,0,State,440,2
5/25/16,Public Policy Institute of California,1,"First, thinking about the state as a whole, what do you think is the most important issue facing people in California today?",California,1704,Phone,All,61.45,10.15,0,State,441,2
5/25/16,Public Policy Institute of California,2,"Overall, do you approve or disapprove of the way that Jerry Brown is handling his job as governor of California?",California,1704,Phone,All,51.18,11.09,0,State,441,5
5/25/16,Public Policy Institute of California,3,"Overall, do you approve or disapprove of the way that the California Legislature is handling its job?",California,1704,Phone,All,45.26,11.17,0,State,441,5
5/25/16,Public Policy Institute of California,4,Do you think things in California are generally going in the right direction or the wrong direction?,California,1704,Phone,All,50.24,10.48,0,State,441,1
5/25/16,Public Policy Institute of California,5,"Turning to economic conditions in California, do you think that during the next 12 months we will have good times financially or bad times?",California,1704,Phone,All,55.58,11.47,0,State,441,2
5/25/16,Public Policy Institute of California,6,"Next, some people are registered to vote and others are not. Are you absolutely certain that you are registered to vote in California?",California,1704,Phone,All,62.75,7.36,0,State,441,6
5/25/16,Public Policy Institute of California,7,"Are you registered as a Democrat, a Republican, another party, or are you registered as a decline-to-state or independent voter?",California,1704,Phone,All,13.11,16.4,0,State,441,6
5/25/16,Public Policy Institute of California,8,Would you call yourself a strong Democrat or not a very strong Democrat?,California,1704,Phone,All,63.49,7.63,0,State,441,3
5/25/16,Public Policy Institute of California,9,Would you call yourself a strong Republican or not a very strong Republican?,California,1704,Phone,All,63.49,7.63,0,State,441,3
5/25/16,Public Policy Institute of California,10,"In a few words, can you tell me the main reason why you are registered as a decline-to-state or independent voter and not as a member of a political party?",California,1704,Phone,All,46.67,14.2,0,State,441,6
5/25/16,Public Policy Institute of California,11,"And, were you previously registered with a major party or have you always been a decline-to-state or independent voter?",California,1704,Phone,All,31.71,13.56,0,State,441,6
5/25/16,Public Policy Institute of California,12,And what party were you previously registered with?,California,1704,Phone,All,50.67,8.18,0,State,441,6
5/25/16,Public Policy Institute of California,13,Would you join a political party if it was a good reflection of your political views or do you prefer to be unaffiliated with any specific party?,California,1704,Phone,All,38.43,14.61,0,State,441,2
5/25/16,Public Policy Institute of California,14,Do you think of yourself as closer to the Republican Party or Democratic Party?,California,1704,Phone,All,47.6,10.1,0,State,441,6
5/25/16,Public Policy Institute of California,15,"California voters like you will be able to choose between voting in the Democratic primary, or selecting a nonpartisan ballot on June 7th. Both ballots include state proposition measures. Do you plan to vote in the Democratic presidential primary or on the nonpartisan ballot?",California,1704,Phone,All,41.98,11.05,0,State,441,6
5/25/16,Public Policy Institute of California,16,"If the 2016 Democratic primary for president were being held today, and these were the candidates, who would you vote for? Hillary Clinton, Bernie Sanders, or someone else?",California,1704,Phone,All,56.66,8.83,0,State,441,6
5/25/16,Public Policy Institute of California,17,"If the 2016 Republican primary for president were being held today, would you vote for Donald Trump or someone else?",California,1704,Phone,All,55.41,10.5,0,State,441,6
5/25/16,Public Policy Institute of California,18,"In general, would you say you are satisfied or not satisfied with your choices of candidates in the election for U.S. President in 2016?",California,1704,Phone,All,55.58,11.47,0,State,441,6
5/25/16,Public Policy Institute of California,19,"How closely are you following news about candidates for the 2016 presidential election very closely, fairly closely, not too closely, or not at all closely?",California,1704,Phone,All,46.1,13.04,0,State,441,4
5/25/16,Public Policy Institute of California,20,"If the November 8th presidential election were being held today, and these were the candidates, would you vote for: (1) Hillary Clinton, the Democrat [or] (2) Donald Trump, the Republican?",California,1704,Phone,All,47.79,10.32,0,State,441,6
5/25/16,Public Policy Institute of California,21,"If the November 8th presidential election were being held today, and these were the candidates, would you vote for: (1) Bernie Sanders, the Democrat [or] (2) Donald Trump, the Republican?",California,1704,Phone,All,53.43,9.53,0,State,441,6
5/25/16,Public Policy Institute of California,22,"As you may know, California now has a top-two primary system for statewide races in which voters can cast ballots for any candidate, regardless of party, and the two candidates receiving the most votes regardless of party will advance to the general election. If the June primary for U.S. Senator were being held today, and these were the candidates, who would you vote for?",California,1704,Phone,All,42.17,15.33,0,State,441,6
5/25/16,Public Policy Institute of California,23,"In general, would you say you are satisfied or not satisfied with your choices of candidates in the election for U.S. Senate in 2016?",California,1704,Phone,All,59.1,10.98,0,State,441,6
5/25/16,Public Policy Institute of California,24,"If the November 8th election for the U.S. Senate were being held today, and these were the top-two candidates in the June Primary, would you vote for: (1) Kamala Harris, a Democrat [or] (2) Loretta Sanchez, a Democrat?",California,1704,Phone,All,53.97,10.45,0,State,441,6
5/25/16,Public Policy Institute of California,25,"Next, do you think the state budget situation in California that is, the balance between government spending and revenues is a big problem, somewhat of a problem, or not a problem for the people of California today?",California,1704,Phone,All,29.8,18.29,0,State,441,3
5/25/16,Public Policy Institute of California,26,"As you may know, voters passed Proposition 30 in November 2012. It increased taxes on earnings over $250,000 until 2018 and sales taxes by one quarter cent until 2016. Do you favor or oppose extending for 12 years the tax increase on earnings over $250,000 to fund education and healthcare?",California,1704,Phone,All,69.5,8.04,0,State,441,3
5/25/16,Public Policy Institute of California,27,"In general, would you favor or oppose increasing the state tax on the purchase of cigarettes to fund healthcare?",California,1704,Phone,All,58.42,9.83,0,State,441,3
5/25/16,Public Policy Institute of California,28,"On another topic, Governor Brown recently released a revised budget plan for the next fiscal year that will increase spending on K12 and higher education, health and human services, prisons, and courts. The plan includes funds to pay down the state's debt and puts $2 billion into the state's rainy day fund. In general, do you favor or oppose the governor's budget plan?",California,1704,Phone,All,61.9,10.26,0,State,441,3
5/25/16,Public Policy Institute of California,29,"The proposed budget plan also includes a new fee on all vehicles and an increase in the state gasoline tax to fund transportation infrastructure projects. Knowing this, in general, do you favor or oppose the governor's budget plan?",California,1704,Phone,All,50.38,11.08,0,State,441,3
5/25/16,Public Policy Institute of California,30,"The state is projected to have a budget surplus of several billion dollars. In general, how would you prefer to use this extra money? (1) Would you prefer to pay down state debt and build up the reserve [or] (2) would you prefer to use some of this money to restore some funding for social service programs that were cut in recent years?",California,1704,Phone,All,70.03,8.71,0,State,441,3
5/25/16,Public Policy Institute of California,31,"Next, please tell me if you would vote yes or no on each of the following proposals to increase state and local funding for surface transportation projects in California. If the state ballot had a bond measure to pay for surface transportation projects in California, would you vote yes or no?",California,1704,Phone,All,53.22,12.17,0,State,441,3
5/25/16,Public Policy Institute of California,32,"If your local ballot had a measure to increase the local sales tax to pay for surface transportation projects in your part of California, would you vote yes or no?",California,1704,Phone,All,55.13,13.02,0,State,441,3
5/25/16,Public Policy Institute of California,33,"On another topic, overall, do you approve or disapprove of the way that Barack Obama is handling his job as president of the United States?",California,1704,Phone,All,52.87,12.1,0,State,441,4
5/25/16,Public Policy Institute of California,34,"Overall, do you approve or disapprove of the way the U.S. Congress is handling its job?",California,1704,Phone,All,68.98,7.61,0,State,441,4
5/25/16,Public Policy Institute of California,35,"Changing topics, Which comes closer to your view about how to handle undocumented immigrants who are living in the U.S.? (1) There should be a way for them to stay in the country legally, if certain requirements are met [or] (2) They should not be allowed to stay in this country legally.",California,1704,Phone,All,60.05,11.34,0,State,441,3
5/25/16,Public Policy Institute of California,36,"All in all, would you favor or oppose building a wall along the entire border with Mexico?",California,1704,Phone,All,70.14,7.7,0,State,441,3
5/25/16,Public Policy Institute of California,37,"On another topic, do you approve or disapprove of the way the Supreme Court is handling its job?",California,1704,Phone,All,61.67,9.13,0,State,441,5
5/25/16,Public Policy Institute of California,38,"As you many know, Barack Obama has nominated federal judge Merrick Garland to serve on the U.S. Supreme Court. From what you've seen and heard so far, do you think the Senate should or should not confirm Merrick Garland to the Supreme Court?",California,1704,Phone,All,72.99,8.54,0,State,441,5
5/25/16,Public Policy Institute of California,39,"On another topic, Do you have a favorable or an unfavorable impression of the Democratic Party?",California,1704,Phone,All,21.4,14.25,0,State,441,7
5/25/16,Public Policy Institute of California,40,Do you have a favorable or an unfavorable impression of the Republican Party?ÌâåÊ,California,1704,Phone,All,24.44,13.08,0,State,441,7
5/25/16,Public Policy Institute of California,41,"Changing topics,ÌâåÊIn general, do you think the use of marijuana should be legal, or not?",California,1704,Phone,All,63.7,8.35,0,State,441,3
5/25/16,Public Policy Institute of California,42,"An initiative on the November ballot would legalize, tax, and regulate the use of marijuana and is expected to generate about $1 billion annually in state and local tax revenues. How important is it to you that this revenue be spent on substance abuse prevention and treatment. Is it very important, somewhat important, not too important, or not at all important?",California,1704,Phone,All,42.58,12.45,0,State,441,3
5/25/16,Public Policy Institute of California,43,"Keeping in mind that all of your answers in the survey are confidential, have you ever tried marijuana?",California,1704,Phone,All,56.97,9.79,0,State,441,2
5/25/16,Public Policy Institute of California,44,Have you used marijuana in the last 12 months?,California,1704,Phone,All,84.9,3.65,0,State,441,2
5/25/16,Public Policy Institute of California,45,"Next, would you consider yourself to be politically: very liberal, somewhat liberal, middle-of-the-road, somewhat conservative, or very conservative?",California,1704,Phone,All,5,14.8,0,State,441,2
5/25/16,Public Policy Institute of California,46,"Generally speaking, how much interest would you say you have in politics a great deal, a fair amount, only a little, or none?",California,1704,Phone,All,62.11,10.31,0,State,441,2
7/27/16,Public Policy Institute of California,1,"First, overall, do you approve or disapprove of the way that Jerry Brown is handling his job as governor of California?",California,1703,Phone,All,52.58,11.14,0,State,442,5
7/27/16,Public Policy Institute of California,2,Do you approve or disapprove of the way that Governor Brown is handling environmental issues in California?,California,1703,Phone,All,30.33,13.25,0,State,442,5
7/27/16,Public Policy Institute of California,3,"Overall, do you approve or disapprove of the way that the California Legislature is handling its job?",California,1703,Phone,All,45.26,11.17,0,State,442,5
7/27/16,Public Policy Institute of California,4,Do you approve or disapprove of the way that the California Legislature is handling environmental issues in California?,California,1703,Phone,All,14.67,15.69,0,State,442,5
7/27/16,Public Policy Institute of California,5,"Next, what do you think is the most important environmental issue facing California today?",California,1703,Phone,All,35.51,11.78,0,State,442,2
7/27/16,Public Policy Institute of California,6,"Next, some people are registered to vote and others are not. Are you absolutely certain that you are registered to vote in California?",California,1703,Phone,All,62.75,7.36,0,State,442,6
7/27/16,Public Policy Institute of California,7,"Are you registered as a Democrat, a Republican, another party, or are you registered as a decline-to-state or independent voter?",California,1703,Phone,All,13.11,16.4,0,State,442,6
7/27/16,Public Policy Institute of California,8,Would you call yourself a strong Democrat or not a very strong Democrat?,California,1703,Phone,All,63.49,7.63,0,State,442,3
7/27/16,Public Policy Institute of California,9,Would you call yourself a strong Republican or not a very strong Republican?,California,1703,Phone,All,63.49,7.63,0,State,442,3
7/27/16,Public Policy Institute of California,10,Do you think of yourself as closer to the Republican Party or Democratic Party?,California,1703,Phone,All,47.6,10.1,0,State,442,6
7/27/16,Public Policy Institute of California,11,"If the November 8 presidential election were being held today, would you vote for: (1) Hillary Clinton, the Democrat, (2) Donald Trump, the Republican, (3) Gary Johnson, the Libertarian, [or] (4) Jill Stein, the Green Party candidate?",California,1703,Phone,All,44.01,11.72,0,State,442,6
7/27/16,Public Policy Institute of California,12,"In thinking about the presidential election in November, how important to you are the candidates' positions on the environment in determining your vote very important, somewhat important, or not too important?",California,1703,Phone,All,17.09,18.58,0,State,442,2
7/27/16,Public Policy Institute of California,13,"How closely are you following news about candidates for the 2016 presidential election very closely, fairly closely, not too closely, or not at all closely?",California,1703,Phone,All,46.1,13.04,0,State,442,4
7/27/16,Public Policy Institute of California,14,"If the November 8 election for the US Senate were being held today, would you vote for: (1) Kamala Harris, a Democrat [or] (2) Loretta Sanchez, a Democrat?",California,1703,Phone,All,56.66,8.83,0,State,442,6
7/27/16,Public Policy Institute of California,15,"In thinking about the California US Senate election in November, how important to you are the candidates' positions on the environment in determining your vote very important, somewhat important, or not too important?",California,1703,Phone,All,16.96,19.09,0,State,442,2
7/27/16,Public Policy Institute of California,16,"Next, would you say that the supply of water is a big problem, somewhat of a problem, or not much of a problem in your part of California?",California,1703,Phone,All,66.62,10.92,0,State,442,3
7/27/16,Public Policy Institute of California,17,"Overall, do you think that the state and local governments are doing too much, the right amount, or not enough to respond to the current drought in California?",California,1703,Phone,All,63.6,11.34,0,State,442,1
7/27/16,Public Policy Institute of California,18,"Do you think that pollution of drinking water is a more serious health threat in lower-income areas than other areas in your part of California, or not?",California,1703,Phone,All,47.83,13.3,0,State,442,2
7/27/16,Public Policy Institute of California,19,"Next, We are interested in the part of California that you live in. Would you say that air pollution is a big problem, somewhat of a problem, or not a problem in your part of California?",California,1703,Phone,All,68.72,8.15,0,State,442,2
7/27/16,Public Policy Institute of California,20,"How serious a health threat is air pollution in your region to you and your immediate family do you think it is a very serious, somewhat serious, or not too serious of a health threat?",California,1703,Phone,All,45.62,15.59,0,State,442,2
7/27/16,Public Policy Institute of California,21,"Do you think that air pollution is a more serious health threat in lower-income areas than other areas in your part of California, or not?",California,1703,Phone,All,52.87,12.1,0,State,442,2
7/27/16,Public Policy Institute of California,22,"On another topic, which of the following statements reflects your view of when the effects of global warming will begin to happen (1) they have already begun to happen; (2) they will start happening within a few years; (3) they will start happening within your lifetime; (4) they will not happen within your lifetime, but they will affect future generations; [or] (5) they will never happen?",California,1703,Phone,All,69.1,6.9,0,State,442,1
7/27/16,Public Policy Institute of California,23,"How serious of a threat is global warming to the economy and quality of life for California's future do you think that it is a very serious, somewhat serious, not too serious, or not at all serious of a threat?",California,1703,Phone,All,39.35,17.96,0,State,442,2
7/27/16,Public Policy Institute of California,24,Do you think global warming has contributed to California's current wildfires or not?,California,1703,Phone,All,47.6,10.1,0,State,442,3
7/27/16,Public Policy Institute of California,25,"Next, to address global warming, do you favor or oppose the state law that requires California to reduce its greenhouse gas emissions back to 1990 levels by the year 2020?",California,1703,Phone,All,55.13,13.02,0,State,442,3
7/27/16,Public Policy Institute of California,26,"To address global warming, the state legislature is currently considering legislation that would require California to reduce its greenhouse gas emissions to 40 percent below 1990 levels by the year 2030. Overall, do you favor or oppose this proposal?",California,1703,Phone,All,39.53,12.59,0,State,442,3
7/27/16,Public Policy Institute of California,27,"Do you favor or oppose the California state government making its own policies, separate from the federal government, to address the issue of global warming?",California,1703,Phone,All,32.56,14.93,0,State,442,3
7/27/16,Public Policy Institute of California,28,"Do you think that California doing things to reduce global warming in the future would cause there to be more jobs for people around the state, would cause there to be fewer jobs, or wouldn't affect the number of jobs for people around the state?",California,1703,Phone,All,49.8,17.74,0,State,442,3
7/27/16,Public Policy Institute of California,29,"Do you think that California doing things to reduce global warming in the future would cause gasoline prices at the pump around the state to increase, or to decrease, or wouldn't affect gasoline prices at the pump around the state?",California,1703,Phone,All,43.48,17.38,0,State,442,3
7/27/16,Public Policy Institute of California,30,"In order to help reduce global warming, would you be willing or not willing to pay more for electricity if it were generated by renewable sources like solar or wind energy?",California,1703,Phone,All,41.65,15.15,0,State,442,1
7/27/16,Public Policy Institute of California,31,"How much, if anything, have you heard about the state government policy called cap and trade that sets limits on carbon dioxide emissions? Have you heard a lot, a little, or nothing at all?",California,1703,Phone,All,70.14,7.7,0,State,442,3
7/27/16,Public Policy Institute of California,32,"In the system called cap and trade, the California state government issues permits limiting the amount of greenhouse gases companies can put out. Companies that do not use all their permits can sell them to other companies. The idea is that many companies will find ways to put out less greenhouse gases, because that will be cheaper than buying permits. Do you favor or oppose the cap-and-trade system?",California,1703,Phone,All,63.92,8.57,0,State,442,3
7/27/16,Public Policy Institute of California,33,"Cap-and-trade revenues are spent on projects to reduce greenhouse gas emissions, such as affordable housing near public transit, energy efficiency, high speed rail, and public transit. The Legislative Analyst estimated that having transportation fuels in the cap-and-trade system has added 11 cents per gallon to gasoline costs. Knowing this, do you favor or oppose having transportation fuels in the state's cap-and-trade system?",California,1703,Phone,All,32.43,13.95,0,State,442,3
7/27/16,Public Policy Institute of California,34,"Next, how important to you is it that some of the cap-and-trade revenues are spent on projects to improve environmental conditions in lower-income and disadvantaged communities very important, somewhat important, or not too important?",California,1703,Phone,All,10.59,20.23,0,State,442,3
7/27/16,Public Policy Institute of California,35,"Next, do you favor or oppose the following proposals? How about increasing tax credits and financial incentives for electric vehicle purchases in California?",California,1703,Phone,All,29.64,11.98,0,State,442,3
7/27/16,Public Policy Institute of California,36,How about building more charging stations and infrastructure to support electric vehicles in California?,California,1703,Phone,All,35.51,11.78,0,State,442,3
7/27/16,Public Policy Institute of California,37,How about building more solar power stations in California?,California,1703,Phone,All,47.3,8.9,0,State,442,3
7/27/16,Public Policy Institute of California,38,How about increasing tax credits and financial incentives for rooftop solar panels in California?,California,1703,Phone,All,29.47,12.63,0,State,442,3
7/27/16,Public Policy Institute of California,39,"Changing topics, overall, do you approve or disapprove of the way that Barack Obama is handling his job as president of the United States?",California,1703,Phone,All,55.58,11.47,0,State,442,4
7/27/16,Public Policy Institute of California,40,Do you approve or disapprove of the way that President Obama is handling environmental issues in the United States?,California,1703,Phone,All,40.61,12.31,0,State,442,5
7/27/16,Public Policy Institute of California,41,"Overall, do you approve or disapprove of the way the US Congress is handling its job?",California,1703,Phone,All,68.98,7.61,0,State,442,4
7/27/16,Public Policy Institute of California,42,Do you approve or disapprove of the way the US Congress is handling environmental issues in the United States?,California,1703,Phone,All,49.52,11.07,0,State,442,5
7/27/16,Public Policy Institute of California,43,"Next, do you favor or oppose the following proposals? How about more oil drilling off the California coast?",California,1703,Phone,All,61.4,6.93,0,State,442,3
7/27/16,Public Policy Institute of California,44,"How about the increased use of hydraulic fracturing, or fracking, a drilling method that uses high-pressure water and chemicals to extract oil and natural gas from underground rock formations?",California,1703,Phone,All,34.46,15.66,0,State,442,3
7/27/16,Public Policy Institute of California,45,How about setting stricter emission limits on power plants in order to address climate change?,California,1703,Phone,All,56.25,9.14,0,State,442,3
7/27/16,Public Policy Institute of California,46,"Next, How much do you personally worry about global warming a great deal, a fair amount, only a little, or not at all?",California,1703,Phone,All,69.46,9.28,0,State,442,2
7/27/16,Public Policy Institute of California,47,"How much do you personally worry about climate change a great deal, a fair amount, only a little, or not at all?",California,1703,Phone,All,72.99,8.54,0,State,442,2
7/27/16,Public Policy Institute of California,48,"Next, would you consider yourself to be politically: very liberal, somewhat liberal, middle-of-the-road, somewhat conservative, or very conservative?",California,1703,Phone,All,5,14.8,0,State,442,2
7/27/16,Public Policy Institute of California,49,"Generally speaking, how much interest would you say you have in politics a great deal, a fair amount, only a little, or none?",California,1703,Phone,All,62.11,10.31,0,State,442,2
7/27/16,Public Policy Institute of California,50,"How do you usually commute to work drive alone, carpool, take public bus or transit, walk, or bicycle?",California,1703,Phone,All,71.07,7.82,0,State,442,2
7/27/16,Public Policy Institute of California,51,"Would you say that you have or have not seriously considered getting an electric vehicle the next time you buy or lease a vehicle, or do you already have one?",California,1703,Phone,All,57.95,12.63,0,State,442,2
9/21/16,Public Policy Institute of California,1,"First, overall, do you approve or disapprove of the way that Jerry Brown is handling his job as governor of California?",California,1702,Phone,All,52.58,11.14,0,State,443,5
9/21/16,Public Policy Institute of California,2,"Overall, do you approve or disapprove of the way that the California Legislature is handling its job?",California,1702,Phone,All,45.26,11.17,0,State,443,5
9/21/16,Public Policy Institute of California,3,"Overall, do you approve or disapprove of the job that the state legislators representing your assembly and senate districts are doing at this time?",California,1702,Phone,All,48.53,12.45,0,State,443,5
9/21/16,Public Policy Institute of California,4,Do you think things in California are generally going in the right direction or the wrong direction?,California,1702,Phone,All,50.24,10.48,0,State,443,1
9/21/16,Public Policy Institute of California,5,"Turning to economic conditions in California, do you think that during the next 12 months we will have good times financially or bad times?",California,1702,Phone,All,55.58,11.47,0,State,443,2
9/21/16,Public Policy Institute of California,6,"Next, some people are registered to vote and others are not. Are you absolutely certain that you are registered to vote in California?",California,1702,Phone,All,62.75,7.36,0,State,443,6
9/21/16,Public Policy Institute of California,7,"Are you registered as a Democrat, a Republican, another party, or are you registered as a decline-to-state or independent voter?",California,1702,Phone,All,13.11,16.4,0,State,443,6
9/21/16,Public Policy Institute of California,8,Would you call yourself a strong Democrat or not a very strong Democrat?,California,1702,Phone,All,63.49,7.63,0,State,443,3
9/21/16,Public Policy Institute of California,9,Would you call yourself a strong Republican or not a very strong Republican?,California,1702,Phone,All,63.49,7.63,0,State,443,3
9/21/16,Public Policy Institute of California,10,Do you think of yourself as closer to the Republican Party or Democratic Party?,California,1702,Phone,All,47.6,10.1,0,State,443,6
9/21/16,Public Policy Institute of California,11,"If the November 8 presidential election were being held today, would you vote for: (1) the Democratic ticket of Hillary Clinton and Tim Kaine, (2) the Republican ticket of Donald Trump and Mike Pence, (3) the Libertarian ticket of Gary Johnson and Bill Weld, [or] (4) the Green Party ticket of Jill Stein and Ajamu Baraka?",California,1702,Phone,All,48.49,13.45,0,State,443,6
9/21/16,Public Policy Institute of California,12,"In general, would you say you are satisfied or not satisfied with your choices of candidates in the election for US president in 2016?",California,1702,Phone,All,55.58,11.47,0,State,443,6
9/21/16,Public Policy Institute of California,13,"How closely are you following news about candidates for the 2016 presidential election very closely, fairly closely, not too closely, or not at all closely?",California,1702,Phone,All,46.1,13.04,0,State,443,4
9/21/16,Public Policy Institute of California,14,"Next, there will be a series of presidential debates leading up to the November 8th election. Which one issue would you most like to hear the presidential candidates talk about during the presidential debates?",California,1702,Phone,All,50.24,10.48,0,State,443,6
9/21/16,Public Policy Institute of California,15,"How interested, if at all, are you in the upcoming presidential debates: very interested, somewhat interested, not so interested or not at all interested?",California,1702,Phone,All,32.5,11.71,0,State,443,1
9/21/16,Public Policy Institute of California,16,"If the November 8 election for the US Senate were being held today, would you vote for: (1) Kamala Harris, a Democrat [or] (2) Loretta Sanchez, a Democrat?",California,1702,Phone,All,56.66,8.83,0,State,443,6
9/21/16,Public Policy Institute of California,17,"In general, would you say you are satisfied or not satisfied with your choices of candidates in the election for US Senate in 2016?",California,1702,Phone,All,59.1,10.98,0,State,443,6
9/21/16,Public Policy Institute of California,18,"Next, we have a few questions to ask you about some of the propositions on the November ballot. Proposition 51 is called the School Bonds. Funding for K12 School and Community College Facilities. Initiative Statute. It authorizes $9 billion in general obligation bonds for new construction and modernization of K12 public school facilities, charter schools and vocational education facilities, and California Community Colleges facilities. The fiscal impact is state costs of about $17.6 billion to pay off both the principal of $9 billion and interest of $8.6 billion on the bonds with payments of about $500 million per year for 35 years. If the election were held today, would you vote yes or no on Proposition 51?",California,1702,Phone,All,55.65,8.97,0,State,443,3
9/21/16,Public Policy Institute of California,19,"How important to you is the outcome of the vote on Proposition 51 is it very important, somewhat important, not too important, or not at all important?",California,1702,Phone,All,47.83,13.3,0,State,443,2
9/21/16,Public Policy Institute of California,20,"Proposition 55 is called the Tax Extension to Fund Education and Healthcare. Initiative Constitutional Amendment. It extends by 12 years the temporarypersonal income tax increases enacted in 2012 on earnings over $250,000, with revenues allocated to K12 schools, California Community Colleges, and, in certain years, healthcare. The fiscal impacts are increased state revenues of $4 to $9 billion annually from 2019 through 2030 depending on the economy and stock market and increased funding for schools, community colleges, health care for low-income people, budget reserves, and debt payments. If the election were held today, would you vote yes or no on Proposition 55?",California,1702,Phone,All,39.63,13.05,0,State,443,3
9/21/16,Public Policy Institute of California,21,"How important to you is the outcome of the vote on Proposition 55 is it very important, somewhat important, not too important, or not at all important?",California,1702,Phone,All,47.83,13.3,0,State,443,2
9/21/16,Public Policy Institute of California,22,"Proposition 56 is called the Cigarette Tax to Fund Healthcare, Tobacco Use Prevention, Research, and Law Enforcement. Initiative Constitutional Amendment and Statute. It increases the cigarette tax by $2.00 per pack, with an equivalent increase on other tobacco products and electronic cigarettes containing nicotine. The fiscal impacts are additional net state revenue of $1 to $1.4 billion in the next fiscal year, with potentially lower revenues in future years. This revenue would be used primarily to augment spending on health care for low-income Californians. If the election were held today, would you vote yes or no on Proposition 56?",California,1702,Phone,All,47.22,9.9,0,State,443,3
9/21/16,Public Policy Institute of California,23,"How important to you is the outcome of the vote on Proposition 56 is it very important, somewhat important, not too important, or not at all important?",California,1702,Phone,All,47.83,13.3,0,State,443,2
9/21/16,Public Policy Institute of California,24,"Proposition 64 is called the Marijuana Legalization. Initiative Statute. It legalizes marijuana under state law, for use by adults 21 or older and imposes state taxes on sales and cultivation. It also provides for industry licensing and establishes standards for marijuana products and allows local regulation and taxation. The fiscal impacts are additional tax revenues ranging from high hundreds of millions of dollars to over $1 billion annually, mostly dedicated to specific purposes and reduced criminal justice costs of tens of millions of dollars annually. If the election were held today, would you vote yes or no on Proposition 64?",California,1702,Phone,All,30.6,13.17,0,State,443,3
